acousticness,speechiness,valence,tempo,duration_ms,release_date,year,month
0.347,0.1639999999999999,0.359,83.12700000000002,147931,2020-04-24,2020,4
0.0249,0.173,0.512,120.018,191809,2020-05-07,2020,5
0.118,0.0473,0.6940000000000001,81.949,187684,2020-05-22,2020,5
0.136,0.052,0.601,75.014,232212,2020-01-17,2020,1
0.0612,0.364,0.341,129.852,177314,2020-05-01,2020,5
0.0359,0.0466,0.434,127.619,115793,2020-06-12,2020,6
0.13,0.17,0.389,100.03,198608,2020-01-10,2020,1
0.0165,0.0944,0.273,99.984,136200,2020-06-04,2020,6
0.996,0.0345,0.41,138.484,128333,2020-04-17,2020,4
0.479,0.0461,0.422,104.984,281120,2020-03-27,2020,3
0.0219,0.0575,0.752,120.906,175179,2020-06-16,2020,6
0.0799,0.271,0.147,76.514,201616,2020-02-28,2020,2
0.504,0.0397,0.669,75.473,161697,2020-05-29,2020,5
0.331,0.118,0.634,152.025,157962,2020-04-03,2020,4
0.0941,0.19,0.855,173.899,212907,2020-06-01,2020,6
0.1689999999999999,0.0366,0.298,77.968,213949,2020-05-29,2020,5
0.176,0.0748,0.404,140.05200000000002,239592,2020-03-13,2020,3
0.0379,0.19,0.759,130.011,230320,2020-03-11,2020,3
0.25,0.15,0.41,82.524,168727,2020-05-08,2020,5
0.0266,0.328,0.7979999999999999,148.119,207600,2020-01-31,2020,1
0.129,0.107,0.629,154.946,163355,2020-05-20,2020,5
0.016,0.177,0.8959999999999999,95.114,210329,2020-05-15,2020,5
0.474,0.322,0.62,143.974,153561,2020-05-08,2020,5
0.434,0.0362,0.286,84.652,201027,2020-05-22,2020,5
0.26,0.0345,0.253,143.00799999999995,151462,2020-03-26,2020,3
0.25,0.102,0.403,95.942,215843,2020-03-27,2020,3
0.0266,0.181,0.617,144.07299999999995,180020,2020-01-10,2020,1
0.11,0.0288,0.267,144.336,366253,2020-06-12,2020,6
0.471,0.0258,0.8270000000000001,150.189,130760,2020-05-29,2020,5
0.234,0.0803,0.7609999999999999,150.076,171375,2020-06-11,2020,6
0.664,0.0414,0.706,94.049,171539,2020-05-29,2020,5
0.7959999999999999,0.0581,0.504,79.01899999999998,175935,2020-04-03,2020,4
0.107,0.234,0.506,94.002,205773,2020-06-12,2020,6
0.107,0.234,0.506,94.002,205773,2020-06-05,2020,6
0.00291,0.0325,0.237,127.949,274947,2020-06-05,2020,6
0.302,0.0433,0.665,104.991,209480,2020-06-05,2020,6
0.0129,0.161,0.44,123.13,238200,2020-06-05,2020,6
0.116,0.123,0.112,82.463,182330,2020-02-28,2020,2
0.0135,0.366,0.268,159.89700000000005,192000,2020-04-27,2020,4
0.0234,0.228,0.76,155.08100000000005,177293,2020-01-17,2020,1
0.611,0.034,0.215,125.159,226438,2020-04-10,2020,4
0.0117,0.389,0.604,159.07299999999995,175128,2020-02-14,2020,2
0.182,0.172,0.537,145.97799999999995,243287,2020-02-21,2020,2
0.0126,0.0358,0.244,121.986,181957,2020-03-27,2020,3
0.312,0.0316,0.584,95.083,197586,2020-02-14,2020,2
0.00378,0.0799,0.106,119.795,285670,2020-04-10,2020,4
0.122,0.258,0.6709999999999999,139.785,263710,2020-05-22,2020,5
0.221,0.0505,0.782,79.988,251559,2020-06-09,2020,6
0.61,0.0381,0.1689999999999999,156.082,307840,2020-06-08,2020,6
0.6970000000000001,0.0412,0.293,124.914,280282,2020-06-16,2020,6
0.613,0.0328,0.4,81.92399999999998,287422,2020-06-16,2020,6
0.593,0.0375,0.7979999999999999,101.987,304536,2020-06-11,2020,6
0.305,0.0535,0.428,127.96,274687,2020-06-16,2020,6
0.726,0.0262,0.4320000000000001,110.074,300274,2020-06-12,2020,6
0.233,0.0364,0.282,135.858,232941,2020-06-08,2020,6
0.163,0.0379,0.536,104.004,220962,2020-06-03,2020,6
0.6509999999999999,0.0695,0.718,107.961,351269,2020-06-11,2020,6
0.0175,0.0342,0.7929999999999999,119.996,253333,2020-04-09,2020,4
0.0111,0.0682,0.00413,98.164,291999,2020-02-23,2020,2
0.00168,0.455,0.309,80.322,182000,2020-02-28,2020,2
0.265,0.0551,0.286,99.681,186325,2020-05-29,2020,5
0.128,0.274,0.557,120.106,107771,2020-03-27,2020,3
0.45,0.116,0.376,92.073,257018,2020-05-29,2020,5
0.0302,0.101,0.967,101.299,298333,2020-05-18,2020,5
0.0637,0.315,0.389,87.244,188835,2020-05-08,2020,5
0.189,0.0318,0.56,189.916,205322,2020-03-27,2020,3
0.0133,0.0799,0.665,102.995,191068,2020-04-23,2020,4
0.0577,0.11,0.959,150.026,201990,2020-04-24,2020,4
0.0389,0.358,0.556,120.132,162791,2020-02-28,2020,2
0.0892,0.0565,0.534,117.961,221695,2020-06-12,2020,6
0.411,0.0533,0.593,98.027,159132,2020-04-30,2020,4
0.00487,0.106,0.467,93.007,247733,2020-01-17,2020,1
0.0306,0.0869,0.507,167.03099999999995,233013,2020-03-06,2020,3
0.478,0.0683,0.192,122.327,269213,1980-05-23,1980,5
0.016,0.0478,0.96,132.312,313553,1980-05-01,1980,5
0.2,0.0594,0.967,150.261,183273,1980-02-23,1980,2
0.0236,0.0391,0.265,162.417,256693,1980-06-27,1980,6
0.00131,0.0636,0.703,149.859,165280,1980-07-18,1980,7
0.648,0.0615,0.321,136.304,314267,1980-02-15,1980,2
0.443,0.0348,0.813,86.679,260640,1980-09-26,1980,9
0.00537,0.0415,0.5770000000000001,184.159,185200,1980-10-01,1980,10
0.0428,0.0622,0.648,133.82299999999998,359160,1980-07-01,1980,7
0.7020000000000001,0.0354,0.369,99.084,214173,1980-09-07,1980,9
0.0617,0.0402,0.962,143.246,432198,1980-05-01,1980,5
0.176,0.0476,0.799,119.387,404333,1980-07-06,1980,7
0.0652,0.111,0.354,185.747,204213,1980-08-08,1980,8
0.0693,0.0497,0.387,123.263,388360,1980-04-21,1980,4
0.8859999999999999,0.0521,0.7,91.107,343239,1980-01-01,1980,1
0.073,0.188,0.62,170.035,196173,1980-06-20,1980,6
0.0152,0.0366,0.425,128.179,350827,1980-06-15,1980,6
0.0712,0.0947,0.542,129.593,242867,1980-05-20,1980,5
0.545,0.0517,0.895,107.127,274733,1980-12-31,1980,12
0.0721,0.028,0.7190000000000001,120.402,232107,1980-05-20,1980,5
0.000675,0.0761,0.7340000000000001,209.046,178173,1980-03-31,1980,3
0.722,0.0322,0.507,91.679,195440,1980-01-04,1980,1
0.464,0.0334,0.56,75.71600000000002,287067,1980-11-15,1980,11
0.145,0.0413,0.823,86.366,158507,1980-11-10,1980,11
0.797,0.0347,0.211,126.594,85000,1980-09-01,1980,9
0.145,0.0322,0.9,89.494,184947,1980-01-01,1980,1
0.00317,0.0303,0.872,118.37,242067,1980-01-01,1980,1
0.693,0.0713,0.8,99.701,367653,1980-12-31,1980,12
0.265,0.0465,0.884,107.378,459133,1980-04-01,1980,4
0.632,0.0378,0.34,67.867,89267,1980-06-27,1980,6
0.153,0.03,0.527,118.337,184000,1980-02-04,1980,2
2.81e-05,0.0397,0.0841,159.33,127400,1980-03-28,1980,3
0.236,0.0721,0.862,114.038,236160,1980-01-01,1980,1
0.94,0.0428,0.624,124.038,148317,1980-01-01,1980,1
0.7340000000000001,0.117,0.636,183.518,238200,1980-01-01,1980,1
0.0243,0.0376,0.7,126.295,271053,1980-09-26,1980,9
0.0222,0.0549,0.605,125.097,184293,1980-04-18,1980,4
0.00273,0.0278,0.6990000000000001,142.031,257947,1980-07-08,1980,7
0.664,0.0379,0.828,142.744,244933,1980-01-01,1980,1
0.294,0.0268,0.196,82.302,247467,1980-09-23,1980,9
0.489,0.0256,0.349,65.775,217640,1980-03-01,1980,3
0.45,0.0317,0.8909999999999999,112.512,167493,1980-01-01,1980,1
0.284,0.0331,0.96,140.262,208987,1980-05-15,1980,5
0.000378,0.13,0.401,155.162,254040,1980-10-20,1980,10
0.00313,0.213,0.199,140.171,168320,1980-11-08,1980,11
0.00152,0.0337,0.629,157.14600000000004,208347,1980-05-15,1980,5
0.174,0.057,0.62,160.185,273133,1980-06-27,1980,6
0.279,0.0424,0.0908,82.20100000000002,101893,1980-01-01,1980,1
0.8370000000000001,0.0367,0.29,110.969,268440,1980-06-03,1980,6
0.0394,0.0756,0.354,123.269,213413,1980-12-05,1980,12
0.171,0.149,0.946,139.44,161987,1980-11-17,1980,11
0.00129,0.0562,0.6729999999999999,197.364,135267,1980-04-26,1980,4
0.118,0.0293,0.569,116.652,193373,1980-06-01,1980,6
0.00201,0.0428,0.5529999999999999,146.924,148800,1980-01-11,1980,1
0.461,0.0576,0.882,88.70200000000001,1362467,1980-01-01,1980,1
0.0407,0.0411,0.56,154.29,258600,1980-08-05,1980,8
0.618,0.0317,0.821,109.572,235440,1980-01-01,1980,1
0.00249,0.0372,0.721,127.506,261227,1980-11-03,1980,11
0.147,0.0366,0.684,137.023,248933,1980-05-16,1980,5
0.00465,0.0672,0.677,133.811,286907,1981-01-13,1981,1
0.348,0.0439,0.935,113.06,233467,1981-04-07,1981,4
1.27e-05,0.0343,0.28,184.265,627107,1981-05-17,1981,5
0.515,0.0316,0.219,70.22399999999999,240800,1981-04-12,1981,4
0.000304,0.0856,0.674,82.53,196307,1981-01-01,1981,1
0.544,0.0463,0.526,204.945,437813,1981-08-26,1981,8
0.233,0.0464,0.354,110.114,327640,1981-04-10,1981,4
0.0195,0.0714,0.8009999999999999,114.721,305853,1981-06-21,1981,6
0.24,0.0601,0.942,143.409,77827,1981-07-01,1981,7
0.15,0.03,0.944,112.084,253413,1981-01-01,1981,1
0.0315,0.0453,0.527,135.372,310973,1981-10-29,1981,10
0.296,0.0373,0.926,126.321,228893,1981-03-16,1981,3
0.00444,0.0667,0.409,138.143,283186,1981-07-11,1981,7
0.0488,0.0333,0.878,98.094,226600,1981-01-15,1981,1
0.212,0.0294,0.7340000000000001,130.49,161867,1981-01-01,1981,1
0.931,0.0487,0.0965,107.761,256000,1981-01-01,1981,1
0.00352,0.0604,0.52,104.708,211733,1981-01-01,1981,1
0.49,0.069,0.205,145.059,66773,1981-01-01,1981,1
0.083,0.305,0.467,178.385,179213,1981-09-05,1981,9
0.924,0.0396,0.228,78.834,244786,1981-02-02,1981,2
0.00404,0.0736,0.254,142.312,406493,1981-10-29,1981,10
0.0545,0.042,0.449,124.129,214147,1981-10-20,1981,10
0.0311,0.0492,0.87,120.457,323173,1981-12-14,1981,12
3.26e-05,0.0289,0.575,116.542,263560,1981-04-10,1981,4
0.0317,0.0717,0.877,118.198,427433,1981-12-20,1981,12
0.0014199999999999,0.0333,0.652,103.501,276040,1981-07-12,1981,7
0.92,0.0455,0.0305,57.624,527000,1981-01-01,1981,1
0.02,0.0501,0.792,148.17700000000005,174147,1981-11-18,1981,11
0.0347,0.0481,0.7340000000000001,96.776,322600,1981-01-01,1981,1
0.5479999999999999,0.163,0.718,146.827,285640,1981-01-01,1981,1
0.5329999999999999,0.378,0.215,142.816,339000,1981-01-01,1981,1
0.00158,0.0308,0.313,161.499,254427,1981-04-10,1981,4
0.117,0.0495,0.961,119.902,342867,1981-04-07,1981,4
0.0744,0.0468,0.888,100.309,260333,1981-07-20,1981,7
0.614,0.036,0.593,122.478,246439,1981-01-01,1981,1
0.295,0.0479,0.857,107.501,584133,1981-01-01,1981,1
0.0557,0.0629,0.8290000000000001,116.147,359933,1981-01-01,1981,1
0.111,0.0413,0.92,110.931,267693,1981-01-01,1981,1
0.117,0.0477,0.72,124.688,253307,1981-01-01,1981,1
0.0454,0.0332,0.306,104.759,278893,1981-09-18,1981,9
0.208,0.0398,0.7490000000000001,108.739,314160,1981-01-01,1981,1
0.037,0.0484,0.593,215.967,419373,1981-04-10,1981,4
0.000195,0.0716,0.777,161.54,92800,1981-07-01,1981,7
0.273,0.0333,0.636,137.344,186973,1981-09-14,1981,9
0.994,0.0453,0.345,67.143,322133,1981-01-01,1981,1
0.995,0.0446,0.161,80.608,354333,1981-01-01,1981,1
0.00115,0.0298,0.963,99.677,160000,1981-01-15,1981,1
0.17,0.0477,0.823,175.91,199000,1981-01-01,1981,1
0.0815,0.05,0.659,127.492,210907,1981-01-01,1981,1
0.929,0.0382,0.0316,105.597,562000,1981-01-01,1981,1
0.369,0.0374,0.764,132.086,165533,1981-06-01,1981,6
0.00648,0.061,0.353,138.642,314947,1981-11-23,1981,11
0.0344,0.088,0.961,121.975,346640,1981-09-09,1981,9
0.012,0.0373,0.758,170.537,253840,1981-01-01,1981,1
4.13e-05,0.109,0.493,108.33,89347,1981-01-01,1981,1
0.0352,0.0685,0.202,142.233,579333,1981-10-29,1981,10
0.108,0.0585,0.507,202.358,298893,1981-11-18,1981,11
0.142,0.047,0.609,122.901,272893,1981-09-19,1981,9
0.994,0.037,0.241,126.317,439000,1981-01-01,1981,1
0.235,0.104,0.613,95.339,279853,1981-11-14,1981,11
0.519,0.0369,0.0333,66.033,251547,1981-01-01,1981,1
0.7829999999999999,0.0333,0.92,107.259,271827,1981-03-03,1981,3
0.0257,0.0919,0.561,98.074,152000,1982-11-19,1982,11
0.165,0.0394,0.616,106.867,257427,1982-01-01,1982,1
0.0438,0.0601,0.8420000000000001,129.595,184480,1982-01-01,1982,1
0.0103,0.0254,0.225,99.006,302413,1982-04-10,1982,4
0.336,0.0233,0.259,90.831,329587,1982-08-13,1982,8
0.00693,0.0357,0.737,123.108,291107,1982-05-10,1982,5
0.0586,0.0458,0.5920000000000001,98.2,275307,1982-01-01,1982,1
0.00125,0.124,0.421,175.183,271800,1982-11-19,1982,11
0.0718,0.0652,0.802,119.399,452173,1982-08-24,1982,8
0.0076599999999999,0.0366,0.828,143.388,234320,1982-01-01,1982,1
0.0328,0.0308,0.772,142.665,205497,1982-06-11,1982,6
0.6859999999999999,0.0371,0.369,75.086,213467,1982-07-23,1982,7
0.0396,0.0982,0.447,125.424,332867,1982-05-10,1982,5
0.0134,0.0351,0.415,100.614,186920,1982-01-01,1982,1
0.0969,0.0372,0.522,174.582,299093,1982-06-07,1982,6
0.0163,0.0395,0.466,135.61,228710,1982-06-01,1982,6
0.177,0.0293,0.948,110.098,224027,1982-01-01,1982,1
0.595,0.0366,0.89,136.292,315453,1982-01-01,1982,1
0.0819,0.0247,0.215,88.258,277733,1982-01-01,1982,1
0.0668,0.0631,0.43,176.049,465693,1982-06-28,1982,6
0.0773,0.0492,0.8140000000000001,93.585,168000,1982-01-01,1982,1
0.00106,0.0362,0.875,156.658,207720,1982-03-12,1982,3
0.00558,0.0557,0.78,112.845,132547,1982-07-01,1982,7
0.0528,0.0665,0.58,128.556,335800,1982-05-14,1982,5
0.376,0.072,0.7759999999999999,112.587,233107,1982-05-01,1982,5
0.00285,0.0532,0.521,135.202,265573,1982-11-15,1982,11
0.0436,0.0343,0.51,100.107,230120,1982-05-03,1982,5
0.0102,0.0986,0.742,118.609,425267,1982-01-01,1982,1
0.0707,0.0423,0.31,136.184,288933,1982-01-01,1982,1
0.408,0.0379,0.966,105.145,148707,1982-01-01,1982,1
0.145,0.0277,0.128,81.19,271573,1982-05-03,1982,5
0.774,0.0301,0.21,128.621,176560,1982-02-01,1982,2
0.835,0.0341,0.821,96.244,592507,1982-01-01,1982,1
0.0334,0.0312,0.75,97.705,174080,1982-11-05,1982,11
0.521,0.0424,0.8590000000000001,153.188,226314,1982-06-18,1982,6
0.0199,0.145,0.474,173.916,203707,1982-06-01,1982,6
0.0941,0.0353,0.419,151.866,223827,1982-01-01,1982,1
0.00103,0.0386,0.58,117.889,227867,1982-07-06,1982,7
0.0959,0.0811,0.439,115.318,251533,1982-05-03,1982,5
0.0937,0.0643,0.963,200.474,240005,1982-10-27,1982,10
0.301,0.0366,0.8540000000000001,124.784,236160,1982-01-01,1982,1
0.695,0.201,0.799,160.708,195360,1982-04-01,1982,4
0.605,0.0268,0.361,80.673,212760,1982-05-03,1982,5
0.0505,0.0343,0.7020000000000001,155.77200000000005,285400,1982-07-06,1982,7
0.65,0.0434,0.607,97.662,189347,1982-01-11,1982,1
0.00288,0.0408,0.805,122.747,208040,1982-11-02,1982,11
0.312,0.0483,0.97,132.773,238173,1982-01-01,1982,1
0.135,0.0425,0.5710000000000001,96.789,193893,1982-01-01,1982,1
0.0203,0.042,0.735,166.05200000000005,140413,1982-10-01,1982,10
0.0765,0.0467,0.912,123.778,331560,1982-03-24,1982,3
0.6779999999999999,0.043,0.266,134.451,903480,1982-01-01,1982,1
0.757,0.0336,0.312,109.388,244907,1982-01-01,1982,1
0.162,0.0435,0.8140000000000001,128.024,324733,1982-11-09,1982,11
0.12,0.0431,0.55,96.241,202933,1982-06-11,1982,6
0.0973,0.0514,0.6970000000000001,129.532,202200,1982-08-26,1982,8
0.0196,0.0296,0.741,128.468,207293,1982-09-20,1982,9
0.7090000000000001,0.106,0.28,74.876,357827,1982-11-19,1982,11
0.653,0.0477,0.911,97.241,215627,1982-12-31,1982,12
0.196,0.0392,0.8320000000000001,133.792,226987,1982-11-05,1982,11
0.49,0.0542,0.307,100.903,192333,1982-02-27,1982,2
0.00123,0.0439,0.262,132.59,401000,1982-05-03,1982,5
0.0847,0.0463,0.8320000000000001,108.774,193240,1982-11-01,1982,11
0.226,0.0667,0.8190000000000001,127.44,191890,1982-01-01,1982,1
0.181,0.0483,0.954,90.88,394200,1982-02-12,1982,2
0.00628,0.0674,0.446,138.246,712373,1982-06-01,1982,6
0.146,0.0484,0.68,173.771,190627,1982-01-01,1982,1
0.0435,0.0398,0.625,100.093,229133,1982-05-03,1982,5
0.629,0.0387,0.218,137.732,182027,1982-06-21,1982,6
0.299,0.0295,0.91,138.502,216067,1982-11-05,1982,11
0.00139,0.0877,0.421,175.68599999999995,145760,1983-04-29,1983,4
0.823,0.94,0.104,85.223,337355,1983-01-01,1983,1
0.18,0.0499,0.846,98.436,284000,1983-01-01,1983,1
0.486,0.0473,0.812,120.805,239520,1983-01-01,1983,1
0.00341,0.031,0.659,133.279,335173,1983-02-28,1983,2
0.329,0.0723,0.961,162.905,191933,1983-01-01,1983,1
0.0392,0.0427,0.897,115.353,415840,1983-01-01,1983,1
0.322,0.0489,0.743,137.94899999999998,167400,1983-01-01,1983,1
0.7909999999999999,0.0247,0.406,104.112,345043,1983-06-17,1983,6
0.00194,0.0378,0.209,92.211,356360,1983-01-20,1983,1
0.507,0.0413,0.805,142.496,173840,1983-07-22,1983,7
0.0511,0.0295,0.4920000000000001,171.687,259867,1983-01-01,1983,1
0.996,0.0497,0.24,66.936,164280,1983-09-01,1983,9
0.00371,0.0969,0.605,146.768,287000,1983-08-20,1983,8
0.378,0.0505,0.752,101.678,276573,1983-02-28,1983,2
0.00882,0.0269,0.6609999999999999,100.756,392000,1983-11-01,1983,11
0.2,0.0856,0.862,135.155,189307,1983-12-05,1983,12
0.000111,0.0966,0.384,169.68400000000003,224848,1983-01-20,1983,1
0.0647,0.0371,0.765,122.506,144467,1983-08-17,1983,8
0.00319,0.0643,0.589,135.467,198067,1983-10-01,1983,10
0.000958,0.0386,0.763,175.315,199507,1983-08-15,1983,8
0.0629,0.0956,0.908,129.216,170867,1983-10-14,1983,10
0.6,0.036,0.0905,137.11700000000002,401307,1983-01-01,1983,1
0.0314,0.0577,0.721,151.781,281173,1983-11-07,1983,11
0.7290000000000001,0.0324,0.777,118.183,300867,1983-03-07,1983,3
0.615,0.0269,0.631,104.624,206467,1983-07-20,1983,7
0.493,0.0266,0.589,141.005,290840,1983-01-01,1983,1
0.0276,0.0305,0.263,94.982,316733,1983-01-01,1983,1
0.954,0.05,0.376,97.107,557467,1983-01-01,1983,1
0.5760000000000001,0.0377,0.373,80.055,156640,1983-01-01,1983,1
0.112,0.113,0.8420000000000001,128.227,408333,1983-12-13,1983,12
0.0978,0.0345,0.893,125.214,211733,1983-04-11,1983,4
0.0123,0.0302,0.611,109.488,209667,1983-05-17,1983,5
0.00162,0.136,0.461,148.385,385067,1983-10-01,1983,10
0.000134,0.0528,0.179,127.761,375867,1983-01-20,1983,1
0.00148,0.0331,0.5870000000000001,138.208,215733,1983-06-15,1983,6
0.0124,0.0369,0.778,147.02200000000005,244867,1983-07-26,1983,7
0.0463,0.0572,0.937,127.758,248307,1983-08-05,1983,8
0.112,0.0304,0.821,95.732,277560,1983-04-20,1983,4
0.925,0.0326,0.133,84.212,253507,1983-11-29,1983,11
0.35,0.0429,0.942,119.522,153040,1983-09-08,1983,9
0.0561,0.0652,0.923,138.899,252627,1983-10-14,1983,10
0.0214,0.0641,0.913,152.372,191216,1983-01-01,1983,1
0.8690000000000001,0.918,0.101,108.305,179722,1983-01-01,1983,1
0.698,0.0264,0.67,97.613,176707,1983-09-08,1983,9
1.01e-05,0.0302,0.929,130.55100000000002,226587,1983-01-01,1983,1
0.0317,0.057,0.529,80.75399999999998,312440,1983-11-01,1983,11
0.123,0.185,0.7809999999999999,97.339,272147,1983-08-05,1983,8
0.00203,0.0407,0.383,77.498,369960,1983-06-01,1983,6
0.00337,0.0502,0.15,183.222,121933,1983-07-15,1983,7
0.0442,0.0647,0.6829999999999999,128.864,226053,1983-02-28,1983,2
0.5870000000000001,0.0347,0.391,176.263,174013,1983-01-01,1983,1
0.0121,0.0304,0.152,121.111,310400,1983-01-04,1983,1
0.37,0.0506,0.845,163.833,305960,1983-05-30,1983,5
0.7190000000000001,0.037,0.7829999999999999,122.607,254185,1983-05-20,1983,5
0.937,0.0403,0.0425,124.883,191600,1983-01-01,1983,1
0.687,0.0297,0.236,76.307,227333,1983-01-01,1983,1
0.848,0.0395,0.192,97.03,262333,1983-01-01,1983,1
0.117,0.0347,0.703,139.82,179467,1983-01-01,1983,1
0.342,0.0375,0.973,96.53,191320,1983-02-28,1983,2
0.00316,0.0803,0.505,149.91,225893,1983-08-20,1983,8
0.7959999999999999,0.102,0.488,203.695,224733,1983-03-05,1983,3
0.19,0.0291,0.727,95.861,168373,1983-09-08,1983,9
0.295,0.0543,0.39,154.184,256573,1984-01-01,1984,1
0.018,0.0666,0.207,137.43,326040,1984-07-24,1984,7
0.109,0.0264,0.97,108.361,233640,1984-01-01,1984,1
0.345,0.0435,0.506,92.064,198493,1984-01-01,1984,1
0.0145,0.0983,0.574,134.864,116427,1984-07-24,1984,7
0.00686,0.0665,0.0553,125.547,73040,1984-01-01,1984,1
0.5770000000000001,0.111,0.95,166.555,176360,1984-01-01,1984,1
0.0163,0.0288,0.7340000000000001,118.798,272707,1984-01-01,1984,1
0.316,0.0405,0.409,111.107,166573,1984-06-01,1984,6
0.000256,0.0571,0.267,140.8,250373,1984-09-11,1984,9
0.145,0.0474,0.652,118.649,257813,1984-09-27,1984,9
0.294,0.128,0.826,96.827,512400,1984-07-11,1984,7
1.02e-05,0.066,0.422,115.015,283867,1984-09-11,1984,9
0.000542,0.0476,0.961,139.857,216040,1984-04-30,1984,4
0.536,0.0353,0.949,97.115,247413,1984-07-31,1984,7
0.588,0.0756,0.722,110.043,160213,1984-01-01,1984,1
0.6659999999999999,0.0316,0.96,126.696,185867,1984-06-01,1984,6
0.00387,0.22,0.586,155.748,117733,1984-07-24,1984,7
0.0687,0.0381,0.757,103.044,189893,1984-01-01,1984,1
0.161,0.0273,0.973,109.061,137067,1984-01-01,1984,1
0.6,0.0275,0.334,77.885,212880,1984-12-11,1984,12
0.0033,0.0367,0.653,124.242,190027,1984-09-16,1984,9
0.835,0.0362,0.256,106.773,380067,1984-01-01,1984,1
0.0846,0.0304,0.934,114.166,207173,1984-01-01,1984,1
0.995,0.0582,0.0556,74.597,260067,1984-12-31,1984,12
0.0433,0.0411,0.923,143.589,280907,1984-04-06,1984,4
0.00454,0.043,0.607,99.831,45093,1984-01-01,1984,1
0.00107,0.105,0.119,120.487,211800,1984-03-27,1984,3
0.025,0.108,0.6920000000000001,90.61,220827,1984-08-10,1984,8
0.065,0.0548,0.861,81.468,278507,1984-03-12,1984,3
0.105,0.0414,0.7290000000000001,168.35299999999995,230133,1984-05-14,1984,5
0.992,0.0573,0.0386,79.652,256773,1984-12-31,1984,12
0.266,0.371,0.496,102.185,244160,1984-03-27,1984,3
0.873,0.0315,0.0893,71.874,249267,1984-12-18,1984,12
0.00258,0.0487,0.433,130.101,327333,1984-10-22,1984,10
0.0455,0.0412,0.392,140.264,247067,1984-05-29,1984,5
0.971,0.0469,0.665,169.53,245667,1984-01-01,1984,1
0.677,0.061,0.298,183.794,150627,1984-03-01,1984,3
0.0194,0.0377,0.888,119.933,323533,1984-09-13,1984,9
0.0113,0.0822,0.385,119.817,281027,1984-01-01,1984,1
0.0221,0.0799,0.401,82.13,239133,1984-08-10,1984,8
0.452,0.246,0.918,77.881,122360,1984-01-01,1984,1
0.0171,0.0446,0.505,138.622,301640,1984-11-24,1984,11
0.181,0.0355,0.0846,136.035,192093,1984-08-21,1984,8
3.69e-06,0.0541,0.157,136.10399999999998,278000,1984-06-24,1984,6
0.986,0.0455,0.0337,86.766,228533,1984-01-01,1984,1
0.324,0.0315,0.7979999999999999,110.876,255467,1984-06-01,1984,6
0.713,0.0485,0.96,127.943,216440,1984-01-01,1984,1
0.034,0.0302,0.721,106.021,207600,1984-01-01,1984,1
0.98,0.0402,0.0373,93.785,133667,1984-06-01,1984,6
0.0465,0.0267,0.335,140.059,243360,1984-11-05,1984,11
0.0306,0.0297,0.632,95.741,252840,1984-05-14,1984,5
0.00431,0.0819999999999999,0.431,177.077,282733,1984-09-13,1984,9
0.0211,0.0562,0.156,136.07,248067,1984-08-21,1984,8
0.00394,0.1,0.7240000000000001,199.283,192840,1984-03-27,1984,3
0.995,0.0608,0.155,159.536,232147,1984-12-31,1984,12
0.00162,0.0507,0.62,141.605,258000,1984-10-01,1984,10
0.421,0.0528,0.394,75.366,295360,1984-08-28,1984,8
0.0237,0.216,0.182,121.666,249067,1984-01-01,1984,1
0.897,0.0341,0.239,73.492,234107,1984-01-01,1984,1
0.00386,0.203,0.3229999999999999,142.07299999999995,231867,1984-09-13,1984,9
0.000386,0.0414,0.907,111.588,106893,1984-07-24,1984,7
0.218,0.218,0.932,155.519,136520,1984-01-01,1984,1
0.521,0.0472,0.8340000000000001,110.11,180640,1984-01-01,1984,1
0.00054,0.0632,0.223,117.112,124507,1984-01-01,1984,1
0.491,0.121,0.877,134.755,289413,1984-01-01,1984,1
0.34,0.0378,0.0663,103.267,288693,1984-08-21,1984,8
0.0109,0.132,0.231,139.79399999999998,207613,1984-01-01,1984,1
0.0175,0.13,0.244,124.355,434875,1984-07-27,1984,7
0.000245,0.0347,0.165,136.46200000000002,293733,1984-10-01,1984,10
0.00658,0.043,0.69,137.445,212040,1984-11-24,1984,11
